"Eddy_Viscosity","Omega","Points:0","Points:1","Points:2","Pressure","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2"
0.0003033969,71.70049,0.0008302814,0.02573872,-0.104,22.93399,0.01835638,0.02730571,-0.009369859,9.996514
0.0003032179,71.7701,-0.0008302814,0.02573872,-0.104,22.95117,0.01836333,0.02810481,-0.009039224,9.995053
0.0002981677,73.99252,-0.002490844,0.02573872,-0.104,22.96831,0.01861666,0.02884386,-0.008653778,9.99282
0.0002888954,78.61263,-0.004151407,0.02573872,-0.104,22.98537,0.01916408,0.02951605,-0.008216183,9.989659
0.0002767559,86.13258,-0.00581197,0.02573872,-0.104,23.00231,0.02011515,0.03011046,-0.007731358,9.985214
0.0002639391,97.32684,-0.007472533,0.02573872,-0.104,23.0191,0.02167717,0.03060907,-0.007206647,9.978812
0.0002536032,113.1727,-0.009133096,0.02573872,-0.104,23.03572,0.02422001,0.03098449,-0.006648909,9.969265
0.0002498682,134.511,-0.01079366,0.02573872,-0.104,23.05216,0.02836356,0.03120031,-0.006053628,9.954616
0.0002573518,161.2839,-0.01245422,0.02573872,-0.104,23.06847,0.03502851,0.03121636,-0.005420322,9.932013
0.0002803718,191.8612,-0.01411478,0.02573872,-0.104,23.08463,0.04539715,0.03100284,-0.004753544,9.897916
0.0003215047,223.1881,-0.01577535,0.02573872,-0.104,23.10049,0.06055652,0.03055298,-0.004014601,9.849092
0.0003792275,252.2233,-0.01743591,0.02573872,-0.104,23.11574,0.08071971,0.02990235,-0.003174753,9.784514
0.0004492471,277.9604,-0.01909647,0.02573872,-0.104,23.13048,0.1053797,0.02908908,-0.002234343,9.70447
0.0004948636,301.347,-0.02075704,0.02573872,-0.104,23.14473,0.1339011,0.02812126,-0.001200287,9.608283
0.0005369838,323.511,-0.0224176,0.02573872,-0.104,23.15866,0.1661515,0.02699302,-8.02595e-05,9.494004
0.0005901042,345.6521,-0.02407816,0.02573872,-0.104,23.17192,0.2021771,0.02570561,0.001163376,9.359659
0.0007689389,398.9055,-0.02689634,0.02689634,-0.104,23.19117,0.2915019,0.02275886,0.004039386,8.982571
0.0008426646,428.6201,-0.02793819,0.02793819,-0.104,23.19502,0.3333658,0.02140607,0.005410333,8.770012
0.0008896606,458.4631,-0.02887586,0.02887586,-0.104,23.1983,0.3663093,0.020358,0.006567218,8.571229
0.0009104787,490.8004,-0.02971976,0.02971976,-0.104,23.20091,0.3922525,0.01953166,0.007534655,8.384994
0.0009074637,527.8568,-0.03047927,0.03047927,-0.104,23.20303,0.4130361,0.0188813,0.008362063,8.209033
0.0008843389,571.4663,-0.03116282,0.03116282,-0.104,23.20472,0.4300398,0.01836521,0.009087993,8.040996
0.0008443152,623.2903,-0.03177803,0.03177803,-0.104,23.20606,0.4442333,0.01795518,0.009742084,7.878646
0.0007892165,685.0779,-0.03233171,0.03233171,-0.104,23.2071,0.4562656,0.01763102,0.01034504,7.719652
0.0007287651,758.6571,-0.03283003,0.03283003,-0.104,23.2079,0.4665677,0.0173792,0.01091092,7.562121
0.000665808,846.0138,-0.03327851,0.03327851,-0.104,23.20851,0.4753441,0.01718993,0.01144954,7.40485
0.000602331,949.7062,-0.03368214,0.03368214,-0.104,23.20898,0.4827321,0.01705538,0.01196799,7.246746
0.0005398081,1073.07,-0.03404541,0.03404541,-0.104,23.20933,0.4888202,0.01696916,0.01247112,7.08674
0.0004792981,1220.487,-0.03437236,0.03437236,-0.104,23.20959,0.4936516,0.01692561,0.01296207,6.923726
0.0004215317,1397.78,-0.03466661,0.03466661,-0.104,23.20977,0.4972226,0.01691938,0.01344243,6.756505
0.0003669875,1612.812,-0.03493143,0.03493143,-0.104,23.2099,0.4994782,0.01694507,0.01391241,6.583712
0.0003159537,1876.403,-0.03516978,0.03516978,-0.104,23.20998,0.5003008,0.01699682,0.01437062,6.403728
0.0002685795,2203.807,-0.03538428,0.03538428,-0.104,23.21002,0.4994916,0.01706778,0.01481385,6.214564
0.0002249166,2617.114,-0.03557734,0.03557734,-0.104,23.21004,0.4967363,0.01714943,0.01523651,6.013677
0.0001849527,3149.368,-0.03575109,0.03575109,-0.104,23.21004,0.4915479,0.01723049,0.01562963,5.797708
0.0001486405,3851.921,-0.03590747,0.03590747,-0.104,23.21002,0.4831656,0.01729511,0.01597914,5.56206
0.0001159241,4808.264,-0.03604821,0.03604821,-0.104,23.21,0.4703744,0.0173198,0.01626277,5.300194
8.604188e-05,6162.937,-0.03617487,0.03617487,-0.104,23.20997,0.4508317,0.0172674,0.01644452,5.001523
5.983131e-05,8175.36,-0.03628887,0.03628887,-0.104,23.20994,0.4203584,0.01707449,0.01646196,4.648883
3.790869e-05,11331.68,-0.03639147,0.03639147,-0.104,23.20991,0.3715117,0.01662736,0.01620051,4.216397
2.052884e-05,16659.71,-0.03648381,0.03648381,-0.104,23.20988,0.2924014,0.01571589,0.01544681,3.66432
7.4553e-06,26909.04,-0.03656691,0.03656691,-0.104,23.20987,0.1692954,0.01394293,0.01380034,2.930079
1.000332e-06,54180.07,-0.03664171,0.03664171,-0.104,23.20984,0.04573675,0.01071644,0.01066377,1.978113
2.572032e-08,186828.5,-0.03670902,0.03670902,-0.104,23.20983,0.004055096,0.00589315,0.005891358,0.94973
0.0003690546,242.1426,-0.03079843,0,-0.104,23.25404,0.07541571,0.03483166,2.134982e-05,9.790223
0.0005135822,302.47,-0.03303568,0,-0.104,23.26969,0.1364343,0.03242769,-9.472748e-05,9.590787
0.0006032242,343.4222,-0.03504921,0,-0.104,23.28294,0.1996892,0.02973304,-0.0001969134,9.361948
0.0007008354,378.8762,-0.03686138,0,-0.104,23.29289,0.259312,0.02701754,-0.0002980922,9.122892
0.0007927593,411.0655,-0.03849233,0,-0.104,23.30085,0.3090509,0.02447901,-0.0003855791,8.893
0.0008603146,441.3427,-0.03996019,0,-0.104,23.30716,0.3479217,0.02216478,-0.0004563611,8.678396
0.0008974814,473.0008,-0.04128127,0,-0.104,23.31209,0.3781468,0.02006677,-0.0005145943,8.478186
0.0009061812,508.8293,-0.04247024,0,-0.104,23.31588,0.4019981,0.0181579,-0.0005646914,8.28966
0.0008910122,551.0742,-0.04354031,0,-0.104,23.31874,0.4212061,0.01641029,-0.0006098353,8.110051
0.0008562563,601.7092,-0.04450337,0,-0.104,23.32083,0.4369863,0.01479995,-0.000651981,7.93681
0.0008048777,662.7655,-0.04537012,0,-0.104,23.32231,0.4501647,0.01330779,-0.0006911436,7.767426
0.000742138,736.5372,-0.0461502,0,-0.104,23.32331,0.4612761,0.01192078,-0.0007272254,7.599451
0.0006754838,825.6433,-0.04685228,0,-0.104,23.32392,0.4706403,0.01063066,-0.0007620906,7.431
0.0006074048,933.3453,-0.04748414,0,-0.104,23.32425,0.4784122,0.009431253,-0.0007950253,7.260636
0.0005397593,1064.106,-0.04805282,0,-0.104,23.32436,0.4846931,0.008317139,-0.0008259138,7.086869
0.0004738975,1224.082,-0.04856464,0,-0.104,23.32432,0.4895269,0.007283472,-0.0008547151,6.908061
0.0004107699,1421.91,-0.04902526,0,-0.104,23.32416,0.4928927,0.006325781,-0.0008814234,6.722318
0.0003510196,1670.006,-0.04943983,0,-0.104,23.32392,0.4946875,0.005439905,-0.0009060759,6.527336
0.0002950592,1986.771,-0.04981294,0,-0.104,23.32363,0.4946963,0.004621976,-0.0009287502,6.320183
0.0002431368,2400.519,-0.05014874,0,-0.104,23.32331,0.4925355,0.003868458,-0.000949567,6.096952
0.000195391,2956.852,-0.05045096,0,-0.104,23.32297,0.4875463,0.003176219,-0.0009687022,5.852197
0.0001519031,3733.46,-0.05072296,0,-0.104,23.32262,0.4785856,0.002542645,-0.0009865289,5.577933
0.0001127509,4872.271,-0.05096776,0,-0.104,23.32229,0.4635888,0.001965793,-0.001004948,5.261788
7.711844e-05,6657.654,-0.05118807,0,-0.104,23.32197,0.4378614,0.001444977,-0.001018248,4.881684
4.66786e-05,9705.913,-0.05138636,0,-0.104,23.32168,0.3913976,0.0009818668,-0.001026408,4.396894
2.268916e-05,15519.45,-0.05156482,0,-0.104,23.32147,0.3028683,0.0005813362,-0.00101976,3.734149
5.600829e-06,28983.25,-0.05172543,0,-0.104,23.32116,0.1369876,0.0002651757,-0.0009092089,2.755985
2.019608e-07,84923.53,-0.05186998,0,-0.104,23.32119,0.01447361,3.218613e-05,-0.0008250378,1.40262
0.0005957503,347.4501,-0.02591032,0.02402281,-0.104,23.18884,0.2051429,0.02500392,0.001570732,9.347705
0.000546968,327.375,-0.02608191,0.02230689,-0.104,23.19297,0.1721514,0.02572888,0.0007497325,9.470337
0.0005078817,307.8028,-0.0262535,0.02059098,-0.104,23.19675,0.142715,0.02639345,4.62633e-05,9.574392
0.000473015,288.0607,-0.02642509,0.01887506,-0.104,23.20044,0.1169143,0.0270396,-0.000528729,9.661623
0.0004183955,267.5204,-0.02659668,0.01715915,-0.104,23.20396,0.09445743,0.02766184,-0.0009743258,9.734146
0.0003652261,245.7561,-0.02676827,0.01544323,-0.104,23.20724,0.07574691,0.02824889,-0.001284629,9.793109
0.0003234678,223.1005,-0.02693987,0.01372732,-0.104,23.21032,0.06090294,0.02880938,-0.001458052,9.839403
0.0002940473,201.0602,-0.02711146,0.0120114,-0.104,23.21305,0.04989482,0.02934548,-0.001476104,9.873755
0.0002759241,181.6328,-0.02728305,0.01029549,-0.104,23.21566,0.04229586,0.02988387,-0.001330756,9.897653
0.0002662649,166.2327,-0.02745464,0.008579575,-0.104,23.21816,0.03735451,0.0304572,-0.001050856,9.913367
0.0002621227,155.5098,-0.02762623,0.00686366,-0.104,23.22055,0.03440113,0.03109858,-0.0006876572,9.922919
0.0002612117,149.5202,-0.02779782,0.005147745,-0.104,23.22269,0.03296101,0.0318471,-0.0003029269,9.927788
0.0002622008,147.9677,-0.02796941,0.00343183,-0.104,23.22497,0.03274226,0.03281546,1.012321e-05,9.928942
0.0002646747,150.2251,-0.028141,0.001715915,-0.104,23.22616,0.03355545,0.03394508,0.0002345132,9.92702
1.681434e-16,704755.7,-0.05192881,0.002721474,-0.104,23.31171,1e-10,0,0,0
1.68442e-16,703506.2,-0.05171521,0.005435488,-0.104,23.31423,1e-10,0,0,0
1.673189e-16,708228.3,-0.05135987,0.008134604,-0.104,23.3115,1e-10,0,0,0
1.647905e-16,719094.9,-0.05086375,0.01081142,-0.104,23.30828,1e-10,0,0,0
1.60897e-16,736496,-0.05022822,0.01345861,-0.104,23.30389,1e-10,0,0,0
1.557025e-16,761066.8,-0.04945501,0.01606891,-0.104,23.29853,1e-10,0,0,0
1.492945e-16,793733.1,-0.04854625,0.01863516,-0.104,23.29219,1e-10,0,0,0
1.417836e-16,835780.9,-0.04750443,0.02115034,-0.104,23.28488,1e-10,0,0,0
1.333029e-16,888953.1,-0.04633241,0.02360754,-0.104,23.27667,1e-10,0,0,0
1.240076e-16,955586.9,-0.04503338,0.02600004,-0.104,23.26752,1e-10,0,0,0
1.14074e-16,1038799,-0.04361093,0.02832127,-0.104,23.25751,1e-10,0,0,0
1.036993e-16,1142727,-0.04206894,0.03056488,-0.104,23.24665,1e-10,0,0,0
9.309978e-17,1272828,-0.04041165,0.03272471,-0.104,23.23498,1e-10,0,0,0
8.251073e-17,1436177,-0.03864359,0.03479484,-0.104,23.22244,1e-10,0,0,0
0.0002479991,127.0854,0.028141,0.001715915,-0.104,22.65288,0.02659693,0.01807112,-0.002274766,9.993419
0.0002475129,129.933,0.02796941,0.00343183,-0.104,22.65417,0.0271396,0.01659589,-0.003862117,9.991041
0.0002479191,136.9289,0.02779782,0.005147745,-0.104,22.65639,0.02864794,0.01557706,-0.005186723,9.985908
0.0002502306,147.5338,0.02762623,0.00686366,-0.104,22.65849,0.03115465,0.01498777,-0.006241485,9.977692
0.0002560607,161.6714,0.02745464,0.008579575,-0.104,22.66092,0.03493573,0.01465361,-0.007085337,9.965458
0.000267623,179.2643,0.02728305,0.01029549,-0.104,22.66364,0.04048676,0.01449239,-0.007744938,9.947669
0.0002876242,199.8412,0.02711146,0.0120114,-0.104,22.66668,0.04850722,0.01444827,-0.008245769,9.922224
0.0003186111,222.2623,0.02693987,0.01372732,-0.104,22.67,0.05976136,0.01450089,-0.008613481,9.886826
0.0003613819,244.8447,0.02676827,0.01544323,-0.104,22.67341,0.07467011,0.01464638,-0.008890324,9.839992
0.0004150659,266.3843,0.02659668,0.01715915,-0.104,22.67705,0.09330647,0.01487711,-0.00911282,9.780871
0.0004698347,286.7115,0.02642509,0.01887506,-0.104,22.68088,0.1156029,0.01520064,-0.009292712,9.708445
0.0005048583,306.278,0.0262535,0.02059098,-0.104,22.68503,0.1412095,0.01561547,-0.009435901,9.62145
0.0005441394,325.6861,0.02608191,0.02230689,-0.104,22.6895,0.1704507,0.01612777,-0.009537521,9.51766
0.000593057,345.5893,0.02591032,0.02402281,-0.104,22.69416,0.2032406,0.0167704,-0.009597026,9.395329
0.0002940545,74.31876,0.02648598,0,-0.104,22.66148,0.01844122,0.02098366,-0.0001534807,10.01926
0.0004132807,44.75783,0.02465936,0,-0.104,22.67813,0.01560903,0.02104822,-0.0001361998,10.02674
0.0005721307,30.34107,0.02283274,0,-0.104,22.69567,0.01464846,0.02141665,-0.0001125494,10.02798
0.0007819457,21.62914,0.02100612,0,-0.104,22.71362,0.01427202,0.02198774,-8.883765e-05,10.02716
0.001008035,16.59595,0.0191795,0,-0.104,22.73199,0.01411734,0.02269768,-6.826106e-05,10.02565
0.001193181,13.95522,0.01735288,0,-0.104,22.7507,0.01405146,0.02349696,-5.18248e-05,10.02388
0.00133795,12.41896,0.01552626,0,-0.104,22.76975,0.01402184,0.02434832,-3.962791e-05,10.02197
0.001448938,11.45669,0.01369964,0,-0.104,22.78909,0.01400843,0.02522287,-3.10357e-05,10.01999
0.001532882,10.82471,0.01187302,0,-0.104,22.80873,0.01400251,0.02609809,-2.517965e-05,10.01798
0.001595553,10.39761,0.0100464,0,-0.104,22.82861,0.01399994,0.02695686,-2.123512e-05,10.01596
0.001641567,10.10525,0.008219786,0,-0.104,22.84872,0.01399868,0.02778651,-1.854592e-05,10.01396
0.001674473,9.906014,0.006393167,0,-0.104,22.86901,0.01399776,0.02857796,-1.663869e-05,10.01198
0.0016969,9.774387,0.004566548,0,-0.104,22.88944,0.01399675,0.02932499,-1.519112e-05,10.01006
0.001710685,9.694762,0.002739929,0,-0.104,22.90998,0.01399551,0.0300237,-1.398949e-05,10.0082
0.001716979,9.658216,0.0009133096,0,-0.104,22.93056,0.01399405,0.03067202,-1.289005e-05,10.00641
0.001716306,9.660877,-0.0009133096,0,-0.104,22.95116,0.01399242,0.03126942,-1.178775e-05,10.00469
0.001708596,9.703292,-0.002739929,0,-0.104,22.97171,0.01399072,0.03181678,-1.059045e-05,10.00307
0.001693169,9.790552,-0.004566548,0,-0.104,22.99218,0.01398907,0.03231626,-9.195586e-06,10.00153
0.00166868,9.933264,-0.006393167,0,-0.104,23.01253,0.01398771,0.03277133,-7.465302e-06,10.00007
0.001633022,10.14969,-0.008219786,0,-0.104,23.0327,0.01398704,0.03318692,-5.197388e-06,9.998707
0.001583165,10.46997,-0.0100464,0,-0.104,23.05267,0.0139879,0.03356956,-2.090931e-06,9.99742
0.001514954,10.94451,-0.01187302,0,-0.104,23.07239,0.01399188,0.0339277,2.288371e-06,9.996207
0.001422847,11.66155,-0.01369964,0,-0.104,23.09185,0.01400211,0.03427197,8.526545e-06,9.995055
0.001299651,12.78786,-0.01552626,0,-0.104,23.11102,0.01402493,0.03461528,1.732105e-05,9.993942
0.001136498,14.67521,-0.01735288,0,-0.104,23.12986,0.01407415,0.03497211,2.932527e-05,9.992826
