"Eddy_Viscosity","Omega","Points:0","Points:1","Points:2","Pressure","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2"
9.31e-17,1.2728e+06,-0.040412,0.032725,-0.104,23.818,1e-10,0,0,0
8.2511e-17,1.4362e+06,-0.038644,0.034795,-0.104,23.806,1e-10,0,0,0
0.0016056,227.3,0.028141,0.0017159,-0.104,23.233,0.33716,0.034908,-0.00069316,9.7445
0.0016037,227.58,0.027969,0.0034318,-0.104,23.232,0.33765,0.032088,-0.0011826,9.7395
0.0016091,228.59,0.027798,0.0051477,-0.104,23.235,0.33996,0.029574,-0.0017868,9.725
0.0016211,230.18,0.027626,0.0068637,-0.104,23.237,0.34385,0.027438,-0.0023363,9.7018
0.0016388,232.29,0.027455,0.0085796,-0.104,23.24,0.34909,0.025646,-0.0028514,9.6703
0.0016609,234.86,0.027283,0.010295,-0.104,23.243,0.35544,0.024172,-0.0033198,9.6313
0.0016858,237.88,0.027111,0.012011,-0.104,23.246,0.36268,0.022982,-0.003742,9.5851
0.0017116,241.39,0.02694,0.013727,-0.104,23.25,0.37061,0.022038,-0.0041206,9.5324
0.0017364,245.48,0.026768,0.015443,-0.104,23.254,0.37906,0.021305,-0.0044608,9.4733
0.0017582,250.26,0.026597,0.017159,-0.104,23.258,0.38787,0.020748,-0.00477,9.4083
0.0017747,255.91,0.026425,0.018875,-0.104,23.263,0.39695,0.020336,-0.0050565,9.3372
0.0017837,262.66,0.026253,0.020591,-0.104,23.267,0.40619,0.020042,-0.005329,9.2603
0.0017824,270.79,0.026082,0.022307,-0.104,23.272,0.41552,0.019844,-0.0055959,9.1771
0.0017686,280.7,0.02591,0.024023,-0.104,23.277,0.42488,0.019719,-0.0058651,9.0872
0.0015057,218.66,0.026486,0,-0.104,23.234,0.31195,0.03918,0.00034802,9.8779
0.0013856,209.68,0.024659,0,-0.104,23.25,0.28263,0.039797,0.00031774,10.014
0.0012675,200.31,0.022833,0,-0.104,23.267,0.25079,0.040192,0.00028041,10.148
0.0011665,190.41,0.021006,0,-0.104,23.284,0.21737,0.040377,0.00023862,10.277
0.001091,180.51,0.01918,0,-0.104,23.303,0.18442,0.040383,0.00019741,10.396
0.0010255,170.68,0.017353,0,-0.104,23.322,0.15334,0.040246,0.00015887,10.502
0.00091505,160.39,0.015526,0,-0.104,23.342,0.12385,0.039971,0.00011563,10.598
0.00076191,148.58,0.0137,0,-0.104,23.362,0.095533,0.039537,6.6927e-05,10.685
0.00061313,133.63,0.011873,0,-0.104,23.384,0.06914,0.038972,1.8337e-05,10.762
0.0004876,113.75,0.010046,0,-0.104,23.405,0.046806,0.038364,-2.434e-05,10.825
0.00041032,89.414,0.0082198,0,-0.104,23.427,0.030961,0.037838,-5.0883e-05,10.869
0.00039427,66.221,0.0063932,0,-0.104,23.449,0.022033,0.037499,-5.7324e-05,10.892
0.00042321,49.988,0.0045665,0,-0.104,23.472,0.017853,0.037385,-4.9621e-05,10.902
0.00046279,41.232,0.0027399,0,-0.104,23.495,0.016103,0.037472,-3.5e-05,10.905
0.00048593,37.965,0.00091331,0,-0.104,23.518,0.015568,0.037718,-1.7843e-05,10.904
0.00047519,39.673,-0.00091331,0,-0.104,23.541,0.015909,0.038083,-9.3621e-07,10.901
0.00044053,46.63,-0.0027399,0,-0.104,23.564,0.017334,0.03852,1.2952e-05,10.894
0.00040659,60.665,-0.0045665,0,-0.104,23.586,0.020815,0.038961,2.0234e-05,10.881
0.00040806,82.404,-0.0063932,0,-0.104,23.609,0.028378,0.039311,1.6631e-05,10.856
0.00046798,107.42,-0.0082198,0,-0.104,23.631,0.042424,0.039472,-2.6119e-06,10.812
0.00058155,129.14,-0.010046,0,-0.104,23.653,0.063379,0.039405,-3.8754e-05,10.748
0.00072554,145.61,-0.011873,0,-0.104,23.674,0.089152,0.039128,-8.4448e-05,10.668
0.00087842,158.35,-0.0137,0,-0.104,23.694,0.11738,0.038675,-0.00013178,10.578
0.0010099,169.17,-0.015526,0,-0.104,23.714,0.14683,0.038043,-0.00017758,10.48
0.0010694,179.32,-0.017353,0,-0.104,23.734,0.17772,0.037214,-0.00021345,10.371
0.0011337,189.31,-0.01918,0,-0.104,23.752,0.21051,0.036199,-0.00025194,10.249
0.0012269,199.06,-0.021006,0,-0.104,23.77,0.24397,0.035045,-0.00029236,10.117
0.001343,208.17,-0.022833,0,-0.104,23.787,0.27613,0.033803,-0.00033044,9.9791
0.0014663,216.57,-0.024659,0,-0.104,23.803,0.30563,0.032512,-0.00036249,9.8385
0.0015818,224.74,-0.026486,0,-0.104,23.818,0.33218,0.031196,-0.00038752,9.697
2.5673e-07,85824,0.05187,0,-0.104,23.146,0.018593,5.2365e-05,0.0010456,1.5816
6.6625e-06,29966,0.051725,0,-0.104,23.146,0.16848,0.00036338,0.001138,3.0488
2.484e-05,16025,0.051565,0,-0.104,23.146,0.34475,0.00078137,0.0012198,4.0722
5.0462e-05,9944.4,0.051386,0,-0.104,23.146,0.43325,0.0013082,0.0012037,4.7541
8.3033e-05,6771.6,0.051188,0,-0.104,23.145,0.47771,0.0019204,0.0011793,5.2467
0.00012074,4922,0.050968,0,-0.104,23.145,0.5015,0.0026137,0.0011507,5.6301
0.000163,3745.5,0.050723,0,-0.104,23.144,0.51519,0.0033868,0.0011216,5.9469
0.00021051,2945.6,0.050451,0,-0.104,23.144,0.52328,0.0042411,0.0010936,6.2194
0.00026345,2374.3,0.050149,0,-0.104,23.143,0.52784,0.0051789,0.0010646,6.4606
0.000322,1950.5,0.049813,0,-0.104,23.142,0.53002,0.0062031,0.0010339,6.6786
0.00038639,1626.8,0.04944,0,-0.104,23.142,0.53045,0.0073164,0.0010012,6.8792
0.00045684,1373.6,0.049025,0,-0.104,23.141,0.52955,0.0085213,0.00096605,7.0661
0.00053352,1171.8,0.048565,0,-0.104,23.141,0.52756,0.0098197,0.00092848,7.2424
0.00061654,1008.3,0.048053,0,-0.104,23.14,0.52461,0.011212,0.00088847,7.4103
0.00070592,874.26,0.047484,0,-0.104,23.139,0.5208,0.012699,0.00084621,7.5714
0.00080152,763.15,0.046852,0,-0.104,23.139,0.51618,0.014278,0.00080203,7.7272
0.00090299,670.28,0.04615,0,-0.104,23.139,0.51076,0.015945,0.00075647,7.8789
0.0010097,592.11,0.04537,0,-0.104,23.139,0.50453,0.017694,0.00071025,8.0273
0.0011208,525.96,0.044503,0,-0.104,23.14,0.49746,0.019517,0.00066426,8.1736
0.0012347,469.78,0.04354,0,-0.104,23.141,0.48948,0.021404,0.00061958,8.3184
0.0013494,421.96,0.04247,0,-0.104,23.143,0.48051,0.023342,0.00057733,8.4627
0.0014623,381.23,0.041281,0,-0.104,23.146,0.47044,0.025316,0.00053865,8.6072
0.0015697,346.59,0.03996,0,-0.104,23.15,0.4591,0.02731,0.00050447,8.7528
0.0016669,317.26,0.038492,0,-0.104,23.156,0.44628,0.029308,0.00047539,8.9006
0.0017481,292.62,0.036861,0,-0.104,23.163,0.43168,0.031289,0.00045176,9.0518
0.0018041,272.15,0.035049,0,-0.104,23.172,0.41485,0.033229,0.00043425,9.2079
0.0017944,255.16,0.033036,0,-0.104,23.185,0.39481,0.035089,0.00041345,9.372
0.0017289,240.73,0.030798,0,-0.104,23.2,0.37005,0.036822,0.00039039,9.5481
8.2511e-17,1.4362e+06,0.038644,0.034795,-0.104,23.245,1e-10,0,0,0
9.31e-17,1.2728e+06,0.040412,0.032725,-0.104,23.232,1e-10,0,0,0
1.037e-16,1.1427e+06,0.042069,0.030565,-0.104,23.22,1e-10,0,0,0
1.1407e-16,1.0388e+06,0.043611,0.028321,-0.104,23.209,1e-10,0,0,0
1.2401e-16,9.5559e+05,0.045033,0.026,-0.104,23.198,1e-10,0,0,0
1.333e-16,8.8895e+05,0.046332,0.023608,-0.104,23.189,1e-10,0,0,0
1.4178e-16,8.3578e+05,0.047504,0.02115,-0.104,23.18,1e-10,0,0,0
1.4929e-16,7.9373e+05,0.048546,0.018635,-0.104,23.173,1e-10,0,0,0
1.557e-16,7.6107e+05,0.049455,0.016069,-0.104,23.166,1e-10,0,0,0
1.609e-16,7.365e+05,0.050228,0.013459,-0.104,23.161,1e-10,0,0,0
1.6479e-16,7.1909e+05,0.050864,0.010811,-0.104,23.157,1e-10,0,0,0
1.6732e-16,7.0823e+05,0.05136,0.0081346,-0.104,23.154,1e-10,0,0,0
1.6844e-16,7.0351e+05,0.051715,0.0054355,-0.104,23.151,1e-10,0,0,0
1.6814e-16,7.0476e+05,0.051929,0.0027215,-0.104,23.155,1e-10,0,0,0
3.8824e-08,1.6373e+05,-0.034801,0.038514,-0.104,23.78,0.0053644,0.0066664,0.0060175,1.0432
1.4281e-06,48929,-0.034735,0.038436,-0.104,23.78,0.058969,0.011856,0.010671,2.1599
9.5872e-06,24819,-0.034662,0.038349,-0.104,23.78,0.2008,0.01499,0.013438,3.1485
2.4396e-05,15398,-0.034581,0.038252,-0.104,23.78,0.32308,0.016491,0.014709,3.8853
4.4121e-05,10459,-0.03449,0.038144,-0.104,23.78,0.39803,0.017135,0.015183,4.4325
6.8872e-05,7542.8,-0.03439,0.038025,-0.104,23.78,0.44332,0.017355,0.015255,4.8584
9.818e-05,5692.2,-0.034279,0.037892,-0.104,23.78,0.47161,0.017361,0.015115,5.2049
0.00013063,4445.4,-0.034155,0.037745,-0.104,23.78,0.49005,0.017256,0.014856,5.4994
0.00016722,3561.9,-0.034017,0.037581,-0.104,23.78,0.50264,0.017093,0.014529,5.7583
0.00020813,2911,-0.033865,0.037399,-0.104,23.78,0.51128,0.016904,0.014162,5.991
0.00025357,2416.6,-0.033695,0.037196,-0.104,23.78,0.51712,0.01671,0.013774,6.204
